,x,y,area,perimetro,largox,largoy,m0,m1,m2,m3,m4,m5,m6,r,g,b,pr,pg,pb,clase
13195,49,48,7069.0,320.73506247997284,4055697,4405632,0.1601017033033876,0.0002175433898257897,1.1242035406224022e-05,1.1757084717513398e-08,-2.2311994680950742e-15,-1.5704718122975253e-10,-3.645815924316639e-15,1079001,868736,895515,107,86,89,Plum
13196,49,50,7621.5,328.6345582008362,5028916,4649680,0.1592617934010523,1.6317728736453438e-05,1.7376999325325933e-07,2.0595482503182762e-10,-1.0803183984884463e-18,-4.757622181676537e-13,-5.924342239503471e-19,1040181,856947,869301,104,85,86,Plum
13197,49,50,6777.5,316.4924213886261,3716733,3378864,0.16026890933678828,0.0001220799356691908,4.404402065073867e-05,6.613777338575539e-08,9.615982291751752e-14,6.657563163374945e-10,-5.912048473564947e-14,1143234,912130,931648,114,91,93,Plum
13198,51,49,7943.5,335.3208496570587,5137400,5950041,0.15942314530823953,2.3478658852910196e-06,4.99182099776603e-06,8.712821976212571e-09,-1.6700381928861844e-15,1.2452164074161778e-11,7.160004081444454e-16,865752,730168,751450,86,73,75,Plum
13199,50,49,6954.0,325.22034299373627,3866485,4215832,0.16016766944857044,0.00019779113737932957,1.542787822637365e-05,1.356747924234098e-08,3.1084624022450374e-15,-7.799428820811952e-11,-5.372883550361534e-15,1107313,909253,934770,110,90,93,Plum
13200,49,50,6758.5,318.49242186546326,3603829,3269452,0.16019169010602752,0.00010026522049258189,4.4852521294503946e-05,3.5671754779829483e-08,4.5119432060159734e-14,3.472400106586046e-10,-3.935138787249346e-16,1147956,915744,937465,114,91,93,Plum
13201,50,48,7730.0,333.56348860263824,5001679,5782182,0.1593381684779714,4.7151241230787956e-06,2.3564753219764244e-06,2.1218856296034105e-09,-1.2642891922455854e-16,3.855386770665179e-12,-8.07990839659164e-17,923717,772460,792258,92,77,79,Plum
13202,49,49,6834.5,318.4924203157425,3686772,3686772,0.16001232980505734,0.0001226895557769334,1.934670361909926e-05,5.607843660453489e-09,1.9314189450967268e-16,-3.013087679690141e-11,-1.8370039359422874e-15,1134228,911556,934098,113,91,93,Plum
13203,49,49,7493.0,331.22034311294556,4568891,4568891,0.15978834977505502,8.356521492005097e-06,1.9519189280005986e-05,6.823955383824357e-08,-7.542787404897708e-14,-1.289158983585938e-10,-2.2653616796695716e-14,1034247,794612,809614,103,79,80,Plum
13204,48,48,6737.0,314.7350620031357,3740087,3740087,0.16005260073082977,0.00021251663182053127,6.773089494488854e-06,9.49389689007849e-09,-1.5731804996654922e-15,-9.153460170143266e-11,1.8223599921684105e-15,1153507,939557,961979,115,93,96,Plum
13205,49,50,7447.0,330.0487710237503,4622178,4252865,0.15960601864345797,8.141489827583255e-06,1.2363915398538329e-05,3.455923909832924e-08,-2.115314389255792e-14,-4.324549245393589e-11,-7.929154848069645e-15,1055178,825900,839537,105,82,83,Plum
13206,50,49,6994.0,326.3919174671173,4016060,4369512,0.16052077559478997,0.000225935899183517,3.6196302714229826e-05,4.2459101576643195e-08,7.59465250150718e-15,-3.984324011894338e-10,-5.208588106873754e-14,1122138,940274,967037,112,94,96,Plum
13207,51,49,7162.5,318.97770273685455,4440606,5172236,0.15983085377786116,0.00015931828579456757,1.0472793341186531e-05,1.6139286985217206e-08,5.347027230954983e-15,1.7239622743239654e-10,-3.928860166017309e-15,1102977,949827,966926,110,94,96,Plum
13208,50,49,6957.5,327.3208487033844,4024963,4378465,0.16067033712027398,0.00021833619491753257,4.700220780496313e-05,2.287047251609319e-08,-5.560678682688469e-15,-3.1147388722178536e-10,-2.3050970587785933e-14,1124949,953330,984175,112,95,98,Plum
13209,51,49,6959.0,316.8771982192993,4328253,5041714,0.16010540855527722,0.00023545159804600448,1.5686175865460594e-05,4.434357956139922e-08,3.252052214963171e-14,6.198304916009649e-10,-1.761175253962128e-14,1138697,991913,1010310,113,99,101,Plum
13210,50,50,6790.5,316.14927542209625,3704161,3704161,0.16008196084897597,8.904119574114335e-05,4.004489909140935e-05,2.549497703223862e-08,2.5127973230042923e-14,2.0248944616090759e-10,5.673812227018864e-15,1140375,908398,929852,114,90,92,Plum
13211,49,51,7147.5,319.66399466991425,3774826,3073335,0.1601918730884579,0.00021124673438891074,2.7762947175063906e-05,2.7755697746237343e-08,2.411202836275365e-14,3.9563722543711453e-10,-3.499789742737305e-15,1062928,903020,933420,106,90,93,Plum
13212,52,49,7176.0,320.24978041648865,4721439,5850506,0.1607222488035123,0.0002875323121993098,4.7000283607640564e-05,5.721092817648238e-08,6.973828834455624e-14,8.812158560727474e-10,-6.275094704417139e-14,1094053,939061,961472,109,93,96,Plum
13213,48,51,7006.0,317.4213539361954,3902604,2873155,0.1604402937261087,0.00024326404951435123,3.861621713867243e-05,4.155225700766034e-08,5.199505041294386e-14,6.452961241991107e-10,8.184471365019998e-15,1089486,918588,944942,108,91,94,Plum
13214,52,50,7305.0,322.2497795820236,4966606,5737877,0.16068667892817196,0.00021726423851028628,6.11520795203537e-05,2.6689194447671938e-08,1.9181031357336415e-14,3.286437593795592e-10,-2.8189609125784826e-14,1073437,919093,942772,107,91,94,Plum
13215,48,50,6764.5,317.3208485841751,3797634,3136612,0.16010644272150976,7.697301994412207e-05,4.244117102671014e-05,6.4849753077297524e-09,-1.5535353949792757e-15,-2.968012105037324e-11,3.0267634436053137e-15,1146251,916497,941126,114,91,94,Plum
13216,49,50,6763.5,316.149276137352,3635889,3300978,0.16011842926557426,8.992853038253334e-05,4.090733980007618e-05,2.6580142625837883e-08,2.7714596525434294e-14,2.402344580315214e-10,-3.14827913176748e-16,1146984,914040,936769,114,91,93,Plum
13217,49,51,6967.0,317.07820892333984,3727245,3036524,0.16046147004946465,0.0002357366830622533,4.251297966785886e-05,4.218984559612357e-08,5.6257117952358954e-14,6.451155209457629e-10,-5.2671512036734785e-15,1100281,923322,947853,110,92,94,Plum
13218,52,49,7212.0,326.8771970272064,4408982,5534349,0.16086917344303756,7.34495127334181e-05,8.575950912922832e-05,5.939730261650247e-08,-8.243885076237934e-14,4.351940840267544e-10,-1.0571309490234878e-13,1058535,916452,942312,105,91,94,Plum
13219,49,51,6846.0,317.90663516521454,3490284,2816870,0.16036949245908583,0.000198305489988246,4.6620785415428446e-05,5.715616843103879e-08,8.675165530068325e-14,7.747212285090459e-10,-3.433879666527453e-14,1135309,945591,965972,113,94,96,Plum
13220,51,50,7455.5,329.4629842042923,4983446,5369766,0.16034934030786255,5.788054979527917e-05,5.083496485740323e-05,2.9592274298040218e-08,-3.3799286199237665e-14,2.2156291508885674e-10,-1.3226763883467124e-14,993474,856147,881587,99,85,88,Plum
13221,48,50,6768.0,318.7350630760193,3839496,3177222,0.16007258586855172,6.871702619086721e-05,4.1977750683031966e-05,4.126342986252241e-09,-1.4075916687859038e-15,-2.7739206948358042e-11,9.838494753292024e-16,1143724,915575,938756,114,91,93,Plum
13222,49,49,6975.0,329.220342874527,3858189,3858189,0.1602423690773302,0.00020423144847085816,2.014964788469024e-05,1.8820739780737157e-08,6.680259314706882e-16,-1.8146955963627506e-10,-1.1570874575162118e-14,1107443,909409,934747,110,90,93,Plum
13223,48,49,7746.5,330.97770273685455,5174093,4795132,0.15924846033265788,2.4909153914017856e-06,5.175319257647036e-07,2.5432139239198294e-10,2.4817961852220547e-18,-1.9241295540374796e-13,1.5341936757037122e-18,1032083,833197,847616,103,83,84,Plum
13224,49,49,7009.5,330.63455736637115,4103928,4103928,0.16041296591150692,0.0002128841180310728,3.362910668336753e-05,3.185319959801404e-08,-4.018151765686759e-15,-3.5020466841614446e-10,-3.2721808393381774e-14,1113690,929360,954466,111,92,95,Plum
13225,49,49,7669.0,330.39191579818726,5114823,5114823,0.15929834136405496,1.497933247579032e-05,9.875143945815739e-07,3.3453784612034653e-10,-1.8459195793290233e-18,4.56252341648423e-13,-5.793540697532777e-18,1031337,849391,864596,103,84,86,Plum
13226,48,49,6953.0,314.391916513443,4524550,4185447,0.1602546393401151,0.0002812196151944311,1.716139540632861e-05,6.520770108043173e-08,6.811281706291286e-14,1.0895608765631494e-09,1.0904868939064373e-14,1129289,905594,919238,112,90,91,Plum
13227,50,48,6807.0,316.39191579818726,3867198,4559978,0.16012578856847481,0.00024596320237800723,7.38110740782432e-06,1.303207865110086e-08,-3.844992739460517e-15,-1.8083032508206313e-10,1.2460600672737024e-15,1135840,927020,949966,113,92,94,Plum
13228,48,50,7431.0,331.2203438282013,4588882,3866583,0.1594497819662088,5.933841065436682e-06,6.4796837885015155e-06,1.5737659938242165e-08,-4.282912628534436e-15,-2.273720816782204e-11,-2.629301111487513e-15,1070295,849757,863124,107,84,86,Plum
13229,49,49,6885.0,318.3919153213501,3793627,3793627,0.16012257912452632,0.00021784573342859863,1.2469105336871091e-05,1.2698644866487728e-08,-4.993306256731399e-15,-1.83828371145609e-10,-7.7473918086293e-16,1113872,908444,932387,111,90,93,Plum
13230,48,49,7654.0,331.22034442424774,4826098,4454861,0.15932705752192886,1.6596761878671026e-06,2.4862348688980064e-06,4.0420265749046845e-09,-3.784974104789946e-16,-4.49294426381571e-12,-1.446618214544937e-16,1043839,834077,846642,104,83,84,Plum
13231,49,51,6834.5,316.49242198467255,3505053,2833091,0.1602744532886834,0.00015658102428334856,4.4867893080777994e-05,6.510236167309859e-08,6.512819682532719e-14,5.721905608656339e-10,-9.021345784709277e-14,1131596,919808,939533,113,91,93,Plum
13232,49,49,7549.0,330.3919162750244,5001802,5001802,0.15946836604729692,5.6841317841171703e-05,1.0105554204465737e-07,1.2316948629096587e-10,-2.534865982945863e-19,-8.863424139826023e-13,-3.529502892152402e-19,1450958,942908,1006088,145,94,100,Pomegranate
13233,49,48,6842.5,320.6345570087433,4085363,4420727,0.1605204976479321,0.0002521886392039882,1.5900020165647117e-05,4.0087534838027576e-08,1.8396166831057932e-14,6.363785947235976e-10,-2.61892656307748e-14,1454083,901555,897768,145,90,89,Pomegranate
13234,49,47,7475.0,343.07820761203766,4763654,5501644,0.16005003890253672,6.66406066972893e-05,1.2802924917751877e-05,1.971874231934739e-08,1.7201381514810305e-16,-1.5678527643702474e-10,-9.906219651039256e-15,1272480,706190,697632,127,70,69,Pomegranate
13235,49,50,7762.5,332.14927530288696,5110685,4722709,0.1594393953272695,6.031465678465237e-06,1.2186847852401012e-05,1.3418825744457312e-09,-1.6425151392882304e-16,-3.2624991443785325e-12,4.967921804271554e-17,1495622,997866,1014217,149,99,101,Pomegranate
13236,48,49,7125.5,323.80612993240356,4396164,4053326,0.16027500003657882,0.0001689189890687753,2.130865029046846e-05,3.560704236408999e-08,1.0741999621497283e-14,4.5117473358998824e-10,-2.909611888758621e-14,1437793,862622,856052,143,86,85,Pomegranate
13237,49,50,7744.5,333.32084929943085,4871220,4490426,0.15946984298388042,4.969947900717502e-05,1.0747342874873612e-06,1.0674160392131026e-09,7.368363990580894e-19,-4.415910486935496e-12,-3.614605645353058e-17,1405512,885644,941412,140,88,94,Pomegranate
13238,48,48,6848.5,320.6345570087433,4382583,4382583,0.160539509114404,0.00025560023751894806,1.4767134359384273e-05,3.659503117018958e-08,1.1470855254812103e-14,5.811238489219535e-10,-2.433364286705723e-14,1453157,898416,895851,145,89,89,Pomegranate
13239,50,50,7532.0,330.3919167518616,4643445,4643445,0.1594518591630338,5.5514663360455485e-05,8.02667551673003e-08,1.4783577644085446e-10,-6.529363963542202e-20,1.0601766748124908e-14,-5.050540870270039e-19,1449423,941851,1004679,144,94,100,Pomegranate
13240,49,48,7228.5,327.80612874031067,4352961,4707457,0.160004570414319,4.468774158257501e-05,1.6675014953297707e-05,2.6035467010223427e-08,1.2928123255578208e-14,-1.256419313585058e-10,-1.1275846494424275e-14,1447981,806054,791781,144,80,79,Pomegranate
13241,49,48,7197.5,324.6345566511154,4700062,5058084,0.1602691050420716,0.0001193110637441821,9.253667540169367e-06,5.137829445460558e-08,2.6789084024192328e-14,-4.907836558276275e-10,-2.318127717706354e-14,1465455,858084,835398,146,85,83,Pomegranate
13242,51,50,5753.5,311.46298360824585,2885299,3178954,0.16069159878615608,0.00017405041841296321,1.3399754364892358e-07,1.8421356252103015e-07,1.4163060160318313e-14,2.3516066983168633e-09,-2.5239966173546176e-14,1745108,1310129,1349657,174,131,134,Pomegranate
13243,49,48,7116.5,323.46298372745514,4614668,4968678,0.16030291295032828,0.00013443216010122078,4.814972520900794e-06,7.250121829868704e-08,2.680925694124472e-14,-6.577957796593723e-10,-3.3410132365340186e-14,1399931,854671,846539,139,85,84,Pomegranate
13244,54,50,5977.5,320.9777021408081,3157067,4453554,0.1616973916717,0.00015832327351356074,2.843134928916058e-05,1.8029956947372613e-06,1.2884892233490293e-11,2.100556919878008e-08,-7.876726000152945e-13,1749094,1304901,1340432,174,130,134,Pomegranate
13245,51,49,7261.0,329.90663480758667,4692802,5437225,0.1604743371396507,0.00021583042898063977,1.6536520771857765e-05,8.600469463940782e-09,3.238961706174096e-15,7.89905443197937e-11,-1.70302487019137e-16,1504779,892527,850356,150,89,85,Pomegranate
13246,49,47,7172.0,328.04877030849457,4578165,5292256,0.16008159053414783,5.378787005239412e-05,1.0556589058213666e-05,5.8099589685473094e-08,4.509131434510211e-14,-4.001361427013472e-10,6.09251995326121e-15,1425882,833739,821324,142,83,82,Pomegranate
13247,53,50,5729.5,315.4629850387573,3122714,4047642,0.16201570205975602,0.00020103258654855644,1.9215119352918853e-05,2.07083868087004e-06,1.3005533577415605e-11,2.8037566623470635e-08,-1.2233187292387543e-12,1776365,1348198,1388407,177,134,138,Pomegranate
13248,49,48,7213.0,327.56348979473114,4509002,4863440,0.16027324927101771,0.00018226604531044178,7.062602048380252e-06,6.352152899141038e-09,-1.9730164340803695e-16,-2.887397858583405e-11,1.3308930276058648e-15,1367971,767503,766330,136,76,76,Pomegranate
13249,49,49,7308.0,322.0487720966339,4685373,4685373,0.15948424019161056,7.781692788811666e-05,2.11029364752319e-08,1.4269959716269653e-10,-5.545578022302711e-20,-1.0241174776394843e-12,2.4134192618797744e-19,1489526,983192,1041042,148,98,104,Pomegranate
13250,49,48,7296.5,337.3208487033844,4733797,5094863,0.160307729754144,0.00015230958714348324,8.602426938240356e-06,7.2943085333266285e-09,1.7695619482670416e-15,-8.499547496275354e-11,4.553236531653916e-16,1338329,740842,738455,133,74,73,Pomegranate
13251,48,50,7087.0,317.56348836421967,4201792,3519709,0.1594612208495872,6.796821795905716e-05,3.832978719195914e-07,1.0679621221736493e-09,-1.4796279791354314e-17,-4.144300242528207e-12,1.5746386654392176e-17,1526930,1020155,1072963,152,102,107,Pomegranate
13252,50,49,7112.5,325.32084810733795,4760882,5123069,0.16046415900920585,0.0002357750717137432,1.2204666362078439e-05,9.147269282019093e-09,2.203449323304115e-15,1.30090979390189e-10,2.1180085421543765e-15,1527205,931649,888823,152,93,88,Pomegranate
13253,49,50,7909.5,334.83556866645813,5161594,4769589,0.15949672019038985,5.860440426417586e-06,1.2449437445464594e-05,2.2481147575183474e-09,-1.2125447498069165e-16,8.548686272642292e-13,3.560169525376934e-16,1467994,962134,986316,146,96,98,Pomegranate
13254,50,49,7745.0,333.56348979473114,4857173,5244959,0.15945399134776123,7.979313682568999e-06,1.0941951890594573e-05,1.0892880825935858e-11,5.780770252032183e-20,-1.4770122445907842e-15,1.0392626045252683e-19,1489689,1001323,1038661,148,100,103,Pomegranate
13255,49,48,6980.5,320.6345571279526,4297328,4642292,0.16005440795849307,0.0001448625553413153,8.25361490552995e-06,2.1631552976253724e-08,-6.107731046143956e-15,1.6934083560882582e-10,-6.799859509346705e-15,1485016,912821,903580,148,91,90,Pomegranate
13256,53,50,5737.5,315.4629856348038,3121310,4047611,0.16195440398668176,0.0001854905189680293,1.972882598916394e-05,2.054272338633278e-06,1.3047177044897795e-11,2.6656408400908028e-08,-8.957416833217235e-13,1776889,1347362,1389471,177,134,138,Pomegranate
13257,49,50,7799.5,333.32084918022156,4909658,4526176,0.15956068273262997,6.249282957304516e-05,3.865541601694636e-06,2.4394075105058477e-09,-1.522733531618184e-16,-1.841555130524155e-11,-1.8145472514791439e-16,1390792,870463,921245,139,87,92,Pomegranate
13258,49,47,7499.0,332.7350615262985,4707720,5445868,0.15964752981912103,2.8285161656813896e-05,6.971218394554838e-06,2.228970540595348e-08,1.7363386663635173e-15,-1.1678728542399672e-10,8.61312403099359e-15,1444936,848424,812840,144,84,81,Pomegranate
13259,49,48,7320.5,327.462983250618,4737007,5101306,0.15978546151764694,6.893149588426847e-05,2.3588577362397764e-06,1.6991009770080708e-08,2.944300674915069e-15,-1.1133786643418608e-10,1.7034626880530619e-15,1451897,830216,814418,145,83,81,Pomegranate
13260,49,47,7239.5,323.80613029003143,4573297,5288728,0.15981664532946538,8.373769668186837e-05,4.978051866599791e-06,1.6735449674554826e-08,-4.7517922552258495e-17,-1.272123659031744e-10,4.8301962162395736e-15,1456461,858083,825440,145,85,82,Pomegranate
13261,48,49,7667.5,330.97770297527313,4976364,4602567,0.1595822414751264,6.632071711554872e-05,7.888886935796032e-06,2.4002973873186467e-09,-3.115291919069612e-16,-1.657326278571928e-11,1.0975463745571366e-16,1403739,901843,950264,140,90,95,Pomegranate
13262,50,48,7101.5,329.32084929943085,4532933,5246676,0.16051943868624957,0.00025661982893612913,8.06646419646602e-06,8.466269842590816e-09,-8.518446091150631e-16,1.2870059894161268e-10,2.041920122682232e-15,1532177,943031,902034,153,94,90,Pomegranate
13263,50,50,7503.5,326.9777021408081,4663575,4663575,0.15948952072478334,3.35675606086986e-05,7.4385863857919185e-06,1.4081992482554444e-09,1.432994875670315e-16,7.321648220619803e-12,1.541000771468718e-17,1508697,1008605,1051546,150,100,105,Pomegranate
13264,47,49,6838.0,315.9066343307495,4233413,3580038,0.15987324916131124,0.00010956243031606359,2.364799182640765e-06,2.86762750228811e-08,7.459110728712232e-15,1.796022618523461e-10,3.5604227218379827e-16,1597417,1125191,1167369,159,112,116,Pomegranate
13265,50,47,7218.0,325.56348967552185,4519306,5608644,0.1601689045396364,0.00016185171657314394,2.1428837240722113e-05,4.004458509409383e-09,7.342555978927487e-16,5.070788422257831e-11,-9.148253200338115e-16,1521151,929570,898960,152,92,89,Pomegranate
13266,49,47,7497.0,339.56348860263824,5076822,5823521,0.16016539897588528,0.00011770603190704272,1.136157159657483e-05,1.6506032006490922e-08,-2.153656392919005e-15,-1.268127845498383e-10,-6.815816811122115e-15,1262331,694267,685671,126,69,68,Pomegranate
13267,49,47,7180.5,327.4629844427109,4578047,5292195,0.1600917309225056,5.8480478003273325e-05,7.89858096816908e-06,6.816671844710208e-08,4.991329935012744e-14,-4.821262879994077e-10,3.2467175340125044e-15,1421038,835715,821318,142,83,82,Pomegranate
